"Data Table: Heart failure, Crude incidence rate, per 100,000"

"Geography","Sex","Age group type","Age group","Fiscal year","Rate (per 100,000)","Standard Error","Lower 95%_CI","Upper 95%_CI","Rate CV (%)","Counts","Population",
"Saskatchewan","Males","Total","40+","2021–2022*","572","14.14","544","600","2.47","1635","286020",
"Saskatchewan","Both sexes","Total","40+","2022–2023*","557","9.75","538","576","1.75","3260","585735",
"Saskatchewan","Females","Total","40+","2022–2023*","518","13.21","492","544","2.55","1535","296585",
"Saskatchewan","Males","Total","40+","2022–2023*","595","14.34","567","624","2.41","1720","289145",
"Alberta","Both sexes","Total","40+","2000–2001","748","7.77","733","763","1.04","9265","1239095",
"Alberta","Females","Total","40+","2000–2001","742","10.86","721","764","1.46","4675","629655",
"Alberta","Males","Total","40+","2000–2001","752","11.11","731","774","1.48","4585","609435",
"Alberta","Both sexes","Total","40+","2001–2002","707","7.42","692","722","1.05","9070","1282970",
"Alberta","Females","Total","40+","2001–2002","701","10.37","681","722","1.48","4570","651910",
"Alberta","Males","Total","40+","2001–2002","714","10.64","693","735","1.49","4505","631070",
"Alberta","Both sexes","Total","40+","2002–2003","640","6.95","627","654","1.09","8490","1325995",
"Alberta","Females","Total","40+","2002–2003","620","9.59","602","639","1.55","4180","673895",
"Alberta","Males","Total","40+","2002–2003","661","10.07","641","681","1.52","4310","652100",
"Alberta","Both sexes","Total","40+","2003–2004","627","6.78","614","641","1.08","8565","1365235",
"Alberta","Females","Total","40+","2003–2004","604","9.33","586","622","1.54","4190","693910",
"Alberta","Males","Total","40+","2003–2004","652","9.85","633","671","1.51","4375","671325",
"Alberta","Both sexes","Total","40+","2004–2005","604","6.57","591","617","1.09","8455","1400260",
"Alberta","Females","Total","40+","2004–2005","588","9.09","571","606","1.54","4190","712360",
"Alberta","Males","Total","40+","2004–2005","621","9.50","602","640","1.53","4270","687910",
"Alberta","Both sexes","Total","40+","2005–2006","597","6.44","584","609","1.08","8580","1438090",
"Alberta","Females","Total","40+","2005–2006","583","8.92","565","601","1.53","4265","731745",
"Alberta","Males","Total","40+","2005–2006","612","9.31","593","630","1.52","4320","706355",
"Alberta","Both sexes","Total","40+","2006–2007","538","6.02","526","550","1.12","7980","1483525",
"Alberta","Females","Total","40+","2006–2007","520","8.30","504","536","1.60","3920","754020",
"Alberta","Males","Total","40+","2006–2007","556","8.73","539","573","1.57","4055","729495",
"Alberta","Both sexes","Total","40+","2007–2008","522","5.85","510","533","1.12","7960","1525885",
"Alberta","Females","Total","40+","2007–2008","510","8.11","494","526","1.59","3945","774260",
"Alberta","Males","Total","40+","2007–2008","535","8.44","518","552","1.58","4020","751630",
"Alberta","Both sexes","Total","40+","2008–2009","514","5.73","503","526","1.11","8075","1569615",
"Alberta","Females","Total","40+","2008–2009","491","7.86","475","506","1.60","3900","794925",
"Alberta","Males","Total","40+","2008–2009","539","8.34","523","556","1.55","4175","774690",
"Alberta","Both sexes","Total","40+","2009–2010","528","5.72","517","540","1.08","8520","1612715",
"Alberta","Females","Total","40+","2009–2010","509","7.90","494","525","1.55","4155","815575",
"Alberta","Males","Total","40+","2009–2010","548","8.29","531","564","1.51","4365","797140",
"Alberta","Both sexes","Total","40+","2010–2011","519","5.59","508","530","1.08","8625","1662810",
"Alberta","Females","Total","40+","2010–2011","505","7.75","489","520","1.54","4235","839360",
"Alberta","Males","Total","40+","2010–2011","533","8.04","517","549","1.51","4385","823445",
"Alberta","Both sexes","Total","40+","2011–2012","519","5.50","508","530","1.06","8905","1715105",
"Alberta","Females","Total","40+","2011–2012","510","7.69","496","526","1.51","4410","863925",
"Alberta","Males","Total","40+","2011–2012","528","7.87","512","543","1.49","4490","851170",
"Alberta","Both sexes","Total","40+","2012–2013","511","5.36","500","521","1.05","9090","1779375",
"Alberta","Females","Total","40+","2012–2013","490","7.41","476","505","1.51","4375","893005",
"Alberta","Males","Total","40+","2012–2013","531","7.74","516","547","1.46","4710","886365",
"Alberta","Both sexes","Total","40+","2013–2014","495","5.18","485","505","1.05","9130","1843745",
"Alberta","Females","Total","40+","2013–2014","467","7.12","453","481","1.52","4310","922675",
"Alberta","Males","Total","40+","2013–2014","523","7.54","509","538","1.44","4820","921065",
"Alberta","Both sexes","Total","40+","2014–2015","506","5.15","496","516","1.02","9635","1904640",
"Alberta","Females","Total","40+","2014–2015","478","7.09","464","492","1.48","4545","951045",
"Alberta","Males","Total","40+","2014–2015","534","7.48","519","549","1.40","5090","953595",
"Alberta","Both sexes","Total","40+","2015–2016","513","5.12","503","523","1.00","10035","1956990",
"Alberta","Females","Total","40+","2015–2016","502","7.17","488","517","1.43","4910","977245",
"Alberta","Males","Total","40+","2015–2016","523","7.30","508","537","1.40","5120","979740",
"Alberta","Both sexes","Total","40+","2016–2017","504","5.01","494","514","0.99","10105","2004840",
"Alberta","Females","Total","40+","2016–2017","477","6.90","463","490","1.45","4775","1001765",
"Alberta","Males","Total","40+","2016–2017","532","7.28","518","546","1.37","5335","1003080",
"Alberta","Both sexes","Total","40+","2017–2018","512","4.99","503","522","0.97","10530","2055340",
"Alberta","Females","Total","40+","2017–2018","490","6.91","477","504","1.41","5035","1027435",
"Alberta","Males","Total","40+","2017–2018","535","7.21","521","549","1.35","5500","1027910",
"Alberta","Both sexes","Total","40+","2018–2019","523","4.98","513","533","0.95","11040","2111910",
"Alberta","Females","Total","40+","2018–2019","492","6.83","479","506","1.39","5200","1056170",
"Alberta","Males","Total","40+","2018–2019","553","7.24","539","568","1.31","5840","1055740",
"Alberta","Both sexes","Total","40+","2019–2020","542","4.99","532","552","0.92","11780","2173115",
"Alberta","Females","Total","40+","2019–2020","503","6.80","490","517","1.35","5470","1087350",
"Alberta","Males","Total","40+","2019–2020","581","7.31","566","595","1.26","6305","1085765",
"Alberta","Both sexes","Total","40+","2020–2021*","483","4.66","474","492","0.96","10755","2226905",
"Alberta","Females","Total","40+","2020–2021*","445","6.32","432","457","1.42","4955","1114645",
"Alberta","Males","Total","40+","2020–2021*","522","6.85","509","536","1.31","5805","1112270",
"Alberta","Both sexes","Total","40+","2021–2022*","515","4.74","506","525","0.92","11820","2294245",
"Alberta","Females","Total","40+","2021–2022*","469","6.39","457","482","1.36","5390","1149370",
"Alberta","Males","Total","40+","2021–2022*","562","7.00","548","576","1.25","6430","1144875",
"Alberta","Both sexes","Total","40+","2022–2023*","584","4.95","574","594","0.85","13920","2383450",
"Alberta","Females","Total","40+","2022–2023*","553","6.80","540","567","1.23","6615","1195580",
"Alberta","Males","Total","40+","2022–2023*","615","7.19","601","629","1.17","7300","1187865",
"British Columbia","Both sexes","Total","40+","2000–2001","661","5.95","650","673","0.90","12340","1865610",
"British Columbia","Females","Total","40+","2000–2001","635","8.12","619","651","1.28","6115","962815",
"British Columbia","Males","Total","40+","2000–2001","690","8.74","673","707","1.27","6225","902795",
"British Columbia","Both sexes","Total","40+","2001–2002","604","5.62","593","615","0.93","11555","1913365",
"British Columbia","Females","Total","40+","2001–2002","586","7.71","571","601","1.31","5785","987130",
"British Columbia","Males","Total","40+","2001–2002","623","8.20","607","639","1.32","5770","926235",
"British Columbia","Both sexes","Total","40+","2002–2003","586","5.47","576","597","0.93","11505","1962565",
"British Columbia","Females","Total","40+","2002–2003","564","7.46","549","578","1.32","5705","1012155",
"British Columbia","Males","Total","40+","2002–2003","610","8.01","595","626","1.31","5800","950405",
"British Columbia","Both sexes","Total","40+","2003–2004","652","5.69","641","664","0.87","13165","2017735",
"British Columbia","Females","Total","40+","2003–2004","629","7.78","614","644","1.24","6535","1039180",
"British Columbia","Males","Total","40+","2003–2004","678","8.32","661","694","1.23","6630","978555",
"British Columbia","Both sexes","Total","40+","2004–2005","635","5.54","624","645","0.87","13115","2066940",
"British Columbia","Females","Total","40+","2004–2005","613","7.59","598","628","1.24","6515","1063195",
"British Columbia","Males","Total","40+","2004–2005","658","8.09","642","674","1.23","6600","1003745",
"British Columbia","Both sexes","Total","40+","2005–2006","634","5.48","624","645","0.86","13410","2114385",
"British Columbia","Females","Total","40+","2005–2006","620","7.55","605","635","1.22","6740","1087215",
"British Columbia","Males","Total","40+","2005–2006","649","7.95","634","665","1.22","6670","1027170",
"British Columbia","Both sexes","Total","40+","2006–2007","634","5.42","623","644","0.86","13645","2153395",
"British Columbia","Females","Total","40+","2006–2007","607","7.40","593","622","1.22","6730","1107910",
"British Columbia","Males","Total","40+","2006–2007","661","7.95","645","677","1.20","6910","1045475",
"British Columbia","Both sexes","Total","40+","2007–2008","607","5.25","597","618","0.87","13355","2199345",
"British Columbia","Females","Total","40+","2007–2008","574","7.13","560","588","1.24","6495","1130845",
"British Columbia","Males","Total","40+","2007–2008","642","7.75","627","658","1.21","6865","1068500",
"British Columbia","Both sexes","Total","40+","2008–2009","621","5.26","611","632","0.85","13940","2244325",
"British Columbia","Females","Total","40+","2008–2009","590","7.15","576","604","1.21","6805","1154115",
"British Columbia","Males","Total","40+","2008–2009","655","7.75","640","670","1.18","7140","1090215",
"British Columbia","Both sexes","Total","40+","2009–2010","612","5.17","602","622","0.85","13995","2287775",
"British Columbia","Females","Total","40+","2009–2010","574","6.98","560","588","1.22","6755","1177300",
"British Columbia","Males","Total","40+","2009–2010","652","7.66","637","668","1.17","7245","1110480",
"British Columbia","Both sexes","Total","40+","2010–2011","596","5.06","587","606","0.85","13920","2333685",
"British Columbia","Females","Total","40+","2010–2011","564","6.85","550","577","1.21","6775","1201720",
"British Columbia","Males","Total","40+","2010–2011","631","7.47","617","646","1.18","7145","1131970",
"British Columbia","Both sexes","Total","40+","2011–2012","600","5.03","590","610","0.84","14240","2373715",
"British Columbia","Females","Total","40+","2011–2012","571","6.83","558","585","1.20","6980","1222500",
"British Columbia","Males","Total","40+","2011–2012","631","7.40","616","645","1.17","7260","1151210",
"British Columbia","Both sexes","Total","40+","2012–2013","594","4.96","584","604","0.84","14305","2409380",
"British Columbia","Females","Total","40+","2012–2013","553","6.68","540","567","1.21","6870","1241490",
"British Columbia","Males","Total","40+","2012–2013","636","7.38","622","651","1.16","7430","1167890",
"British Columbia","Both sexes","Total","40+","2013–2014","629","5.08","619","639","0.81","15315","2435205",
"British Columbia","Females","Total","40+","2013–2014","589","6.85","576","603","1.16","7405","1256570",
"British Columbia","Males","Total","40+","2013–2014","671","7.55","656","686","1.12","7910","1178630",
"British Columbia","Both sexes","Total","40+","2014–2015","636","5.08","627","647","0.80","15710","2468235",
"British Columbia","Females","Total","40+","2014–2015","604","6.88","590","617","1.14","7695","1274850",
"British Columbia","Males","Total","40+","2014–2015","672","7.50","657","686","1.12","8015","1193385",
"British Columbia","Both sexes","Total","40+","2015–2016","630","5.01","620","640","0.80","15795","2506220",
"British Columbia","Females","Total","40+","2015–2016","577","6.67","564","590","1.16","7475","1295425",
"British Columbia","Males","Total","40+","2015–2016","687","7.53","672","702","1.10","8320","1210790",
"British Columbia","Both sexes","Total","40+","2016–2017","629","4.97","619","639","0.79","16020","2547600",
"British Columbia","Females","Total","40+","2016–2017","570","6.58","558","583","1.15","7515","1317405",
"British Columbia","Males","Total","40+","2016–2017","691","7.50","677","706","1.08","8505","1230195",
"British Columbia","Both sexes","Total","40+","2017–2018","653","5.03","643","663","0.77","16885","2584840",
"British Columbia","Females","Total","40+","2017–2018","578","6.57","565","591","1.14","7725","1337210",
"British Columbia","Males","Total","40+","2017–2018","734","7.67","719","749","1.04","9160","1247630",
"British Columbia","Both sexes","Total","40+","2018–2019","669","5.05","659","679","0.76","17540","2623290",
"British Columbia","Females","Total","40+","2018–2019","593","6.61","580","606","1.11","8050","1357905",
"British Columbia","Males","Total","40+","2018–2019","750","7.70","735","765","1.03","9490","1265385",
"British Columbia","Both sexes","Total","40+","2019–2020","664","4.99","655","674","0.75","17745","2670430",
"British Columbia","Females","Total","40+","2019–2020","587","6.51","574","600","1.11","8115","1382820",
"British Columbia","Males","Total","40+","2019–2020","748","7.62","733","763","1.02","9630","1287615",
"British Columbia","Both sexes","Total","40+","2020–2021*","655","4.91","646","665","0.75","17815","2718140",
"British Columbia","Females","Total","40+","2020–2021*","567","6.35","555","580","1.12","7985","1408255",
"British Columbia","Males","Total","40+","2020–2021*","750","7.57","736","765","1.01","9830","1309885",
"British Columbia","Both sexes","Total","40+","2021–2022*","695","5.00","686","705","0.72","19360","2783970",
"British Columbia","Females","Total","40+","2021–2022*","609","6.50","597","622","1.07","8795","1443010",
"British Columbia","Males","Total","40+","2021–2022*","788","7.67","773","803","0.97","10565","1340965",
"British Columbia","Both sexes","Total","40+","2022–2023*","681","4.88","671","691","0.72","19465","2858345",
"British Columbia","Females","Total","40+","2022–2023*","595","6.33","582","607","1.07","8810","1481655",
"British Columbia","Males","Total","40+","2022–2023*","774","7.50","759","789","0.97","10655","1376695",
"Yukon Territory","Both sexes","Total","40+","2000–2001","","","","","","","",
"Yukon Territory","Females","Total","40+","2000–2001","","","","","","","",
"Yukon Territory","Males","Total","40+","2000–2001","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2001–2002","","","","","","","",
"Yukon Territory","Females","Total","40+","2001–2002","","","","","","","",
"Yukon Territory","Males","Total","40+","2001–2002","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2002–2003","","","","","","","",
"Yukon Territory","Females","Total","40+","2002–2003","","","","","","","",
"Yukon Territory","Males","Total","40+","2002–2003","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2003–2004","","","","","","","",
"Yukon Territory","Females","Total","40+","2003–2004","","","","","","","",
"Yukon Territory","Males","Total","40+","2003–2004","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2004–2005","","","","","","","",
"Yukon Territory","Females","Total","40+","2004–2005","","","","","","","",
"Yukon Territory","Males","Total","40+","2004–2005","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2005–2006","","","","","","","",
"Yukon Territory","Females","Total","40+","2005–2006","","","","","","","",
"Yukon Territory","Males","Total","40+","2005–2006","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2006–2007","","","","","","","",
"Yukon Territory","Females","Total","40+","2006–2007","","","","","","","",
"Yukon Territory","Males","Total","40+","2006–2007","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2007–2008","","","","","","","",
"Yukon Territory","Females","Total","40+","2007–2008","","","","","","","",
"Yukon Territory","Males","Total","40+","2007–2008","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2008–2009","","","","","","","",
"Yukon Territory","Females","Total","40+","2008–2009","","","","","","","",
"Yukon Territory","Males","Total","40+","2008–2009","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2009–2010","","","","","","","",
"Yukon Territory","Females","Total","40+","2009–2010","","","","","","","",
"Yukon Territory","Males","Total","40+","2009–2010","","","","","","","",
"Yukon Territory","Both sexes","Total","40+","2010–2011","516","54.37","415","634","10.54","90","17450",
"Yukon Territory","Females","Total","40+","2010–2011","598","84.53","444","788","14.14","50","8365",
"Yukon Territory","Males","Total","40+","2010–2011","440","69.62","315","600","15.81","40","9085",
"Yukon Territory","Both sexes","Total","40+","2011–2012","503","53.07","405","619","10.54","90","17875",
"Yukon Territory","Females","Total","40+","2011–2012","524","78.05","382","701","14.91","45","8595",
"Yukon Territory","Males","Total","40+","2011–2012","485","72.29","354","649","14.91","45","9280",
"Yukon Territory","Both sexes","Total","40+","2012–2013","466","50.50","372","576","10.85","85","18255",
"Yukon Territory","Females","Total","40+","2012–2013","455","71.99","325","620","15.81","40","8785",
"Yukon Territory","Males","Total","40+","2012–2013","475","70.84","347","636","14.91","45","9470",
"Yukon Territory","Both sexes","Total","40+","2013–2014","487","51.31","391","598","10.54","90","18490",
"Yukon Territory","Females","Total","40+","2013–2014","561","79.36","417","740","14.14","50","8910",
"Yukon Territory","Males","Total","40+","2013–2014","418","66.02","298","569","15.81","40","9580",
"Yukon Territory","Both sexes","Total","40+","2014–2015","695","60.99","581","826","8.77","130","18695",
"Yukon Territory","Females","Total","40+","2014–2015","773","92.45","603","977","11.95","70","9050",
"Yukon Territory","Males","Total","40+","2014–2015","570","76.89","430","742","13.48","55","9645",
"Yukon Territory","Both sexes","Total","40+","2015–2016","552","53.89","452","668","9.76","105","19015",
"Yukon Territory","Females","Total","40+","2015–2016","653","84.24","498","840","12.91","60","9195",
"Yukon Territory","Males","Total","40+","2015–2016","458","68.35","334","613","14.91","45","9815",
"Yukon Territory","Both sexes","Total","40+","2016–2017","619","56.52","513","740","9.13","120","19380",
"Yukon Territory","Females","Total","40+","2016–2017","583","78.64","439","759","13.48","55","9430",
"Yukon Territory","Males","Total","40+","2016–2017","653","80.99","504","832","12.40","65","9955",
"Yukon Territory","Both sexes","Total","40+","2017–2018","428","46.41","342","529","10.85","85","19865",
"Yukon Territory","Females","Total","40+","2017–2018","363","61.27","252","504","16.90","35","9655",
"Yukon Territory","Males","Total","40+","2017–2018","489","69.22","363","645","14.14","50","10215",
"Yukon Territory","Both sexes","Total","40+","2018–2019","692","58.50","582","817","8.45","140","20225",
"Yukon Territory","Females","Total","40+","2018–2019","711","84.98","554","898","11.95","70","9845",
"Yukon Territory","Males","Total","40+","2018–2019","674","80.56","525","852","11.95","70","10385",
"Yukon Territory","Both sexes","Total","40+","2019–2020","604","54.06","503","720","8.94","125","20680",
"Yukon Territory","Females","Total","40+","2019–2020","447","66.68","326","599","14.91","45","10060",
"Yukon Territory","Males","Total","40+","2019–2020","753","84.22","597","938","11.18","80","10620",
"Yukon Territory","Both sexes","Total","40+","2020–2021*","645","55.53","541","764","8.61","135","20925",
"Yukon Territory","Females","Total","40+","2020–2021*","439","65.45","320","587","14.91","45","10250",
"Yukon Territory","Males","Total","40+","2020–2021*","843","88.83","678","1036","10.54","90","10680",
"Yukon Territory","Both sexes","Total","40+","2021–2022*","628","54.05","527","743","8.61","135","21495",
"Yukon Territory","Females","Total","40+","2021–2022*","523","70.46","394","680","13.48","55","10525",
"Yukon Territory","Males","Total","40+","2021–2022*","684","79.02","538","858","11.55","75","10960",
"Yukon Territory","Both sexes","Total","40+","2022–2023*","569","50.94","474","679","8.94","125","21950",
"Yukon Territory","Females","Total","40+","2022–2023*","513","69.18","387","668","13.48","55","10720",
"Yukon Territory","Males","Total","40+","2022–2023*","668","77.08","525","837","11.55","75","11235",
"Northwest Territories","Both sexes","Total","40+","2000–2001","499","59.61","389","630","11.95","70","14035",
"Northwest Territories","Females","Total","40+","2000–2001","541","91.44","377","752","16.90","35","6470",
"Northwest Territories","Males","Total","40+","2000–2001","463","78.20","322","643","16.90","35","7565",
"Northwest Territories","Both sexes","Total","40+","2001–2002","522","60.22","410","654","11.55","75","14380",
"Northwest Territories","Females","Total","40+","2001–2002","377","75.47","244","557","20.00","25","6625",
"Northwest Territories","Males","Total","40+","2001–2002","581","86.56","424","777","14.91","45","7750",
"Northwest Territories","Both sexes","Total","40+","2002–2003","432","53.55","333","550","12.40","65","15055",
"Northwest Territories","Females","Total","40+","2002–2003","430","78.53","290","614","18.26","30","6975",
"Northwest Territories","Males","Total","40+","2002–2003","433","73.17","302","602","16.90","35","8085",
"Northwest Territories","Both sexes","Total","40+","2003–2004","420","52.10","324","535","12.40","65","15475",
"Northwest Territories","Females","Total","40+","2003–2004","484","81.77","337","673","16.90","35","7235",
"Northwest Territories","Males","Total","40+","2003–2004","364","66.43","245","519","18.26","30","8245",
"Northwest Territories","Both sexes","Total","40+","2004–2005","430","51.39","335","543","11.95","70","16280",
"Northwest Territories","Females","Total","40+","2004–2005","329","65.88","213","486","20.00","25","7590",
"Northwest Territories","Males","Total","40+","2004–2005","518","77.19","378","693","14.91","45","8690",
"Northwest Territories","Both sexes","Total","40+","2005–2006","389","48.28","300","496","12.40","65","16700",
"Northwest Territories","Females","Total","40+","2005–2006","386","70.45","260","551","18.26","30","7775",
"Northwest Territories","Males","Total","40+","2005–2006","392","66.29","273","545","16.90","35","8925",
"Northwest Territories","Both sexes","Total","40+","2006–2007","385","47.72","297","490","12.40","65","16895",
"Northwest Territories","Females","Total","40+","2006–2007","253","56.61","155","391","22.36","20","7900",
"Northwest Territories","Males","Total","40+","2006–2007","445","70.35","318","606","15.81","40","8990",
"Northwest Territories","Both sexes","Total","40+","2007–2008","344","44.36","262","442","12.91","60","17460",
"Northwest Territories","Females","Total","40+","2007–2008","304","60.79","197","449","20.00","25","8225",
"Northwest Territories","Males","Total","40+","2007–2008","379","64.06","264","527","16.90","35","9235",
"Northwest Territories","Both sexes","Total","40+","2008–2009","361","44.73","278","460","12.40","65","18025",
"Northwest Territories","Females","Total","40+","2008–2009","354","64.63","239","505","18.26","30","8475",
"Northwest Territories","Males","Total","40+","2008–2009","366","61.95","255","510","16.90","35","9550",
"Northwest Territories","Both sexes","Total","40+","2009–2010","270","38.16","200","356","14.14","50","18530",
"Northwest Territories","Females","Total","40+","2009–2010","229","51.26","140","354","22.36","20","8725",
"Northwest Territories","Males","Total","40+","2009–2010","306","55.89","207","437","18.26","30","9800",
"Northwest Territories","Both sexes","Total","40+","2010–2011","376","46.67","290","480","12.40","65","17275",
"Northwest Territories","Females","Total","40+","2010–2011","302","60.50","196","447","20.00","25","8265",
"Northwest Territories","Males","Total","40+","2010–2011","444","70.23","317","605","15.81","40","9005",
"Northwest Territories","Both sexes","Total","40+","2011–2012","280","39.64","208","369","14.14","50","17840",
"Northwest Territories","Females","Total","40+","2011–2012","234","52.40","143","362","22.36","20","8535",
"Northwest Territories","Males","Total","40+","2011–2012","322","58.83","217","460","18.26","30","9310",
"Northwest Territories","Both sexes","Total","40+","2012–2013","325","41.97","248","418","12.91","60","18455",
"Northwest Territories","Females","Total","40+","2012–2013","283","56.59","183","418","20.00","25","8835",
"Northwest Territories","Males","Total","40+","2012–2013","416","65.74","297","566","15.81","40","9620",
"Northwest Territories","Both sexes","Total","40+","2013–2014","240","35.82","175","322","14.91","45","18725",
"Northwest Territories","Females","Total","40+","2013–2014","278","55.59","180","410","20.00","25","8995",
"Northwest Territories","Males","Total","40+","2013–2014","206","45.96","126","317","22.36","20","9730",
"Northwest Territories","Both sexes","Total","40+","2014–2015","245","36.51","179","328","14.91","45","18375",
"Northwest Territories","Females","Total","40+","2014–2015","170","43.81","95","280","25.82","15","8840",
"Northwest Territories","Males","Total","40+","2014–2015","262","52.47","170","387","20.00","25","9530",
"Northwest Territories","Both sexes","Total","40+","2015–2016","347","43.01","268","442","12.40","65","18745",
"Northwest Territories","Females","Total","40+","2015–2016","221","49.47","135","342","22.36","20","9040",
"Northwest Territories","Males","Total","40+","2015–2016","464","69.12","338","620","14.91","45","9705",
"Northwest Territories","Both sexes","Total","40+","2016–2017","342","42.47","264","436","12.40","65","18985",
"Northwest Territories","Females","Total","40+","2016–2017","272","54.44","176","402","20.00","25","9185",
"Northwest Territories","Males","Total","40+","2016–2017","408","64.57","292","556","15.81","40","9795",
"Northwest Territories","Both sexes","Total","40+","2017–2018","478","50.34","384","587","10.54","90","18845",
"Northwest Territories","Females","Total","40+","2017–2018","382","64.59","266","531","16.90","35","9160",
"Northwest Territories","Males","Total","40+","2017–2018","568","76.57","428","739","13.48","55","9685",
"Northwest Territories","Both sexes","Total","40+","2018–2019","495","50.76","400","605","10.26","95","19200",
"Northwest Territories","Females","Total","40+","2018–2019","428","67.71","306","583","15.81","40","9340",
"Northwest Territories","Males","Total","40+","2018–2019","507","71.71","376","669","14.14","50","9860",
"Northwest Territories","Both sexes","Total","40+","2019–2020","437","47.38","349","540","10.85","85","19460",
"Northwest Territories","Females","Total","40+","2019–2020","369","62.34","257","513","16.90","35","9490",
"Northwest Territories","Males","Total","40+","2019–2020","502","70.92","372","661","14.14","50","9970",
"Northwest Territories","Both sexes","Total","40+","2020–2021*","360","43.03","281","455","11.95","70","19445",
"Northwest Territories","Females","Total","40+","2020–2021*","263","52.60","170","388","20.00","25","9505",
"Northwest Territories","Males","Total","40+","2020–2021*","452","67.45","330","605","14.91","45","9945",
"Northwest Territories","Both sexes","Total","40+","2021–2022*","433","47.01","346","536","10.85","85","19610",
"Northwest Territories","Females","Total","40+","2021–2022*","311","56.76","210","444","18.26","30","9650",
"Northwest Territories","Males","Total","40+","2021–2022*","502","70.99","373","662","14.14","50","9960",
"Northwest Territories","Both sexes","Total","40+","2022–2023*","","","","","","","",
"Northwest Territories","Females","Total","40+","2022–2023*","","","","","","","",
"Northwest Territories","Males","Total","40+","2022–2023*","","","","","","","",
"Nunavut","Both sexes","Total","40+","2000–2001","","","","","","","",
"Nunavut","Females","Total","40+","2000–2001","","","","","","","",
"Nunavut","Males","Total","40+","2000–2001","","","","","","","",
"Nunavut","Both sexes","Total","40+","2001–2002","","","","","","","",
"Nunavut","Females","Total","40+","2001–2002","","","","","","","",
"Nunavut","Males","Total","40+","2001–2002","","","","","","","",
"Nunavut","Both sexes","Total","40+","2002–2003","","","","","","","",
"Nunavut","Females","Total","40+","2002–2003","","","","","","","",
"Nunavut","Males","Total","40+","2002–2003","","","","","","","",
"Nunavut","Both sexes","Total","40+","2003–2004","","","","","","","",
"Nunavut","Females","Total","40+","2003–2004","","","","","","","",
"Nunavut","Males","Total","40+","2003–2004","","","","","","","",
"Nunavut","Both sexes","Total","40+","2004–2005","","","","","","","",
"Nunavut","Females","Total","40+","2004–2005","","","","","","","",
"Nunavut","Males","Total","40+","2004–2005","","","","","","","",
"Nunavut","Both sexes","Total","40+","2005–2006","593","88.38","432","793","14.91","45","7590",
"Nunavut","Females","Total","40+","2005–2006","567","126.69","346","875","22.36","20","3530",
"Nunavut","Males","Total","40+","2005–2006","617","123.30","399","910","20.00","25","4055",
"Nunavut","Both sexes","Total","40+","2006–2007","628","88.78","466","828","14.14","50","7965",
"Nunavut","Females","Total","40+","2006–2007","536","119.90","328","828","22.36","20","3730",
"Nunavut","Males","Total","40+","2006–2007","708","129.18","477","1010","18.26","30","4240",
"Nunavut","Both sexes","Total","40+","2007–2008","622","87.89","461","819","14.14","50","8045",
"Nunavut","Females","Total","40+","2007–2008","397","102.60","222","655","25.82","15","3775",
"Nunavut","Males","Total","40+","2007–2008","704","128.57","475","1005","18.26","30","4260",
"Nunavut","Both sexes","Total","40+","2008–2009","354","64.67","239","506","18.26","30","8470",
"Nunavut","Females","Total","40+","2008–2009","376","97.07","210","620","25.82","15","3990",
"Nunavut","Males","Total","40+","2008–2009","335","86.45","187","552","25.82","15","4480",
"Nunavut","Both sexes","Total","40+","2009–2010","444","70.19","317","605","15.81","40","9010",
"Nunavut","Females","Total","40+","2009–2010","590","118.06","382","871","20.00","25","4235",
"Nunavut","Males","Total","40+","2009–2010","418","93.56","256","646","22.36","20","4780",
"Nunavut","Both sexes","Total","40+","2010–2011","527","74.47","391","694","14.14","50","9495",
"Nunavut","Females","Total","40+","2010–2011","448","100.27","274","693","22.36","20","4460",
"Nunavut","Males","Total","40+","2010–2011","694","117.38","484","966","16.90","35","5040",
"Nunavut","Both sexes","Total","40+","2011–2012","401","63.40","286","546","15.81","40","9975",
"Nunavut","Females","Total","40+","2011–2012","319","82.32","178","526","25.82","15","4705",
"Nunavut","Males","Total","40+","2011–2012","380","84.86","232","586","22.36","20","5270",
"Nunavut","Both sexes","Total","40+","2012–2013","486","68.75","361","641","14.14","50","10285",
"Nunavut","Females","Total","40+","2012–2013","517","103.31","334","762","20.00","25","4840",
"Nunavut","Males","Total","40+","2012–2013","459","91.83","297","678","20.00","25","5445",
"Nunavut","Both sexes","Total","40+","2013–2014","490","69.29","364","646","14.14","50","10205",
"Nunavut","Females","Total","40+","2013–2014","519","103.84","336","766","20.00","25","4815",
"Nunavut","Males","Total","40+","2013–2014","464","92.76","300","685","20.00","25","5390",
"Nunavut","Both sexes","Total","40+","2014–2015","480","67.83","356","632","14.14","50","10425",
"Nunavut","Females","Total","40+","2014–2015","612","111.67","413","873","18.26","30","4905",
